,Year,Community_ID,Community_Name,Community_County,Community_FIPS_Code,Community_Region,Community_State,Community_Zip,Community_Population,Community_Median_Income,Shelter_ID,Shelter_Name,Org_Count,Shelter_Zip,Shelter_Type,Community_Lead,Begin_Count_D,Intake_Pub_H_D,Intake_Pub_TR_D,Intake_Pub_TM_D,Intake_Pub_UU_D,Intake_Pub_Total_D,Intake_In_Comm_H_D,Intake_In_Comm_TR_D,Intake_In_Comm_TM_D,Intake_In_Comm_UU_D,Intake_In_Comm_Total_D,Intake_Out_Comm_H_D,Intake_Out_Comm_TR_D,Intake_Out_Comm_TM_D,Intake_Out_Comm_UU_D,Intake_Out_Comm_Total_D,Intake_ORE_H_D,Intake_ORE_TR_D,Intake_ORE_TM_D,Intake_ORE_UU_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Adoption_H_D,Adoption_TR_D,Adoption_TM_D,Adoption_UU_D,Total_Adoptions_D,Transfer_In_Comm_H_D,Transfer_In_Comm_TR_D,Transfer_In_Comm_TM_D,Transfer_In_Comm_UU_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_H_D,Transfer_Out_Comm_TR_D,Transfer_Out_Comm_TM_D,Transfer_Out_Comm_UU_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Euth_H_D,Euth_TR_D,Euth_TM_D,Euth_UU_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_H_C,Intake_Pub_TR_C,Intake_Pub_TM_C,Intake_Pub_UU_C,Intake_Pub_Total_C,Intake_In_Comm_H_C,Intake_In_Comm_TR_C,Intake_In_Comm_TM_C,Intake_In_Comm_UU_C,Intake_In_Comm_Total_C,Intake_Out_Comm_H_C,Intake_Out_Comm_TR_C,Intake_Out_Comm_TM_C,Intake_Out_Comm_UU_C,Intake_Out_Comm_Total_C,Intake_ORE_H_C,Intake_ORE_TR_C,Intake_ORE_TM_C,Intake_ORE_UU_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Adoption_H_C,Adoption_TR_C,Adoption_TM_C,Adoption_UU_C,Total_Adoptions_C,Transfer_In_Comm_H_C,Transfer_In_Comm_TR_C,Transfer_In_Comm_TM_C,Transfer_In_Comm_UU_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_H_C,Transfer_Out_Comm_TR_C,Transfer_Out_Comm_TM_C,Transfer_Out_Comm_UU_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Euth_H_C,Euth_TR_C,Euth_TM_C,Euth_UU_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
352,2013,TRAVI,Travis County,Travis,453,South,TX,78721,1120954,60464,APA,Austin Pets Alive!,1,78703,AG,N,417.0,563.0,286.0,4.0,0.0,853.0,829.0,642.0,3.0,0.0,1474.0,973.0,188.0,0.0,0.0,1161.0,0.0,0.0,0.0,0.0,0.0,3488.0,0.0,3488.0,2217.0,967.0,4.0,0.0,3188.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,36.0,3252.0,121.0,3373.0,532.0,363.0,264.0,94.0,1.0,0.0,359.0,1078.0,864.0,4.0,1.0,1947.0,346.0,73.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,2725.0,0.0,2725.0,1591.0,942.0,6.0,0.0,2539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,23.0,2562.0,178.0,2740.0,348.0
353,2013,UTAHS,Utah State,999,49000,West,UT,84101,2900872,59770,UTAHAG,Utah Adoption Guarantee Summary,19,84101,AG,N,,,,,,580.0,,,,,3354.0,,,,,487.0,,,,,,4421.0,,4421.0,,,,,3705.0,,,,,,,,,,907.0,253.0,0.0,0.0,0.0,0.0,74.0,74.0,,74.0,4939.0,72.0,5011.0,,,,,,,898.0,,,,,2663.0,,,,,311.0,,,,,,3872.0,,3872.0,,,,,3424.0,,,,,,,,,,201.0,4.0,0.0,0.0,0.0,0.0,127.0,127.0,,127.0,3756.0,107.0,3863.0,
354,2013,UTAHS,Utah State,999,49000,West,UT,84101,2900872,59770,UTAHAC,Utah Animal Control Summary,58,84101,AC,Y,,,,,,,,,,,,,,,,,,,,,,32917.0,,32917.0,,,,,11411.0,,,,,4436.0,,,,,,13049.0,0.0,,,,,3701.0,,3701.0,32597.0,175.0,32772.0,,,,,,,,,,,,,,,,,,,,,,,29479.0,,29479.0,,,,,8799.0,,,,,4173.0,,,,,,1107.0,1464.0,,,,,12744.0,,12744.0,26823.0,1162.0,27985.0,
355,2013,CHARL,Charlottesville-Albemarle County,Albermarle,99999,South,VA,22906,147349,56163,CASPCA,Charlottesville Albemarle SPCA,1,22906,AC,Y,94.0,994.0,326.0,114.0,172.0,1606.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,5.0,27.0,80.0,0.0,0.0,0.0,0.0,0.0,1686.0,0.0,1686.0,457.0,344.0,122.0,139.0,1062.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,6.0,13.0,48.0,489.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,52.0,1651.0,15.0,1666.0,113.0,280.0,921.0,427.0,67.0,573.0,1988.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,1993.0,664.0,547.0,48.0,418.0,1677.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,20.0,28.0,84.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,89.0,1878.0,61.0,1939.0,334.0
356,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,HCAC,Henrico County Animal Control and Pound Facility,1,23223,AC,N,33.0,367.0,705.0,235.0,161.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.0,0.0,1468.0,199.0,37.0,7.0,0.0,243.0,288.0,29.0,7.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0,96.0,209.0,27.0,332.0,0.0,332.0,1466.0,3.0,1469.0,32.0,19.0,432.0,539.0,262.0,308.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.0,0.0,1541.0,151.0,47.0,15.0,0.0,213.0,381.0,33.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,341.0,68.0,443.0,852.0,0.0,852.0,1518.0,23.0,1541.0,19.0
357,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,AMCAC,Amelia County Animal Control and Pound Facility,1,23002,AC,N,4.0,94.0,179.0,60.0,41.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,374.0,18.0,3.0,1.0,0.0,22.0,210.0,21.0,5.0,0.0,236.0,22.0,0.0,0.0,0.0,22.0,67.0,0.0,0.0,8.0,16.0,2.0,26.0,0.0,26.0,373.0,1.0,374.0,4.0,0.0,68.0,85.0,42.0,49.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,244.0,5.0,2.0,0.0,0.0,7.0,132.0,11.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,8.0,48.0,94.0,0.0,94.0,244.0,0.0,244.0,0.0
358,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,CHAC,Colonial Heights Animal Control and Pound Facility,1,23835,AC,N,20.0,80.0,154.0,51.0,35.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,320.0,94.0,17.0,3.0,0.0,114.0,77.0,8.0,2.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,2.0,5.0,1.0,8.0,0.0,8.0,322.0,2.0,324.0,14.0,16.0,70.0,88.0,42.0,50.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0,89.0,28.0,9.0,0.0,126.0,102.0,9.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,5.0,10.0,0.0,10.0,252.0,3.0,255.0,13.0
359,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,CUCAC,Cumberland County Animal Control and Pound Facility,1,23040,AC,N,0.0,85.0,165.0,55.0,38.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,343.0,28.0,5.0,1.0,0.0,34.0,95.0,10.0,2.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,45.0,98.0,13.0,156.0,0.0,156.0,338.0,0.0,338.0,5.0,0.0,53.0,68.0,33.0,39.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,193.0,3.0,1.0,0.0,0.0,4.0,60.0,5.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,48.0,10.0,63.0,121.0,0.0,121.0,193.0,0.0,193.0,0.0
360,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,DCAC ,Dinwiddie County Animal Control and Pound Facility,1,23841,AC,N,26.0,230.0,442.0,147.0,102.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,0.0,921.0,106.0,19.0,4.0,0.0,129.0,354.0,36.0,8.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,65.0,142.0,18.0,225.0,0.0,225.0,910.0,13.0,923.0,24.0,3.0,141.0,176.0,86.0,100.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,503.0,32.0,10.0,3.0,0.0,45.0,28.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,160.0,32.0,207.0,399.0,0.0,399.0,482.0,11.0,493.0,13.0
361,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,GCAC,Goochland County Animal Control and Pound Facility,1,23063,AC,N,5.0,47.0,88.0,29.0,20.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,184.0,30.0,5.0,1.0,0.0,36.0,63.0,6.0,1.0,0.0,70.0,2.0,0.0,0.0,0.0,2.0,59.0,0.0,0.0,4.0,10.0,1.0,15.0,0.0,15.0,182.0,0.0,182.0,7.0,0.0,32.0,41.0,20.0,23.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,36.0,11.0,4.0,0.0,51.0,20.0,2.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,11.0,2.0,14.0,27.0,0.0,27.0,105.0,1.0,106.0,10.0
362,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,HPCAC,Hopewell City Animal Control and Pound Facility,1,23860,AC,N,9.0,105.0,200.0,67.0,46.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,418.0,49.0,9.0,2.0,0.0,60.0,83.0,8.0,2.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,26.0,55.0,7.0,88.0,0.0,88.0,413.0,0.0,413.0,14.0,9.0,98.0,122.0,59.0,70.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,349.0,13.0,4.0,1.0,0.0,18.0,69.0,6.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,82.0,17.0,107.0,206.0,0.0,206.0,305.0,39.0,344.0,14.0
363,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,KWCAC,King William County Animal Control and Pound Facility,1,23086,AC,N,29.0,172.0,330.0,110.0,76.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,688.0,80.0,15.0,3.0,0.0,98.0,167.0,17.0,4.0,0.0,188.0,42.0,0.0,0.0,0.0,42.0,146.0,0.0,0.0,64.0,139.0,18.0,221.0,0.0,221.0,695.0,4.0,699.0,18.0,13.0,118.0,147.0,72.0,84.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,421.0,37.0,11.0,4.0,0.0,52.0,81.0,7.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,111.0,22.0,145.0,278.0,0.0,278.0,423.0,1.0,424.0,10.0
364,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,LOCAC,Louisa County Animal Control and Pound Facility,1,23117,AC,N,24.0,226.0,433.0,144.0,99.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,0.0,902.0,128.0,23.0,5.0,0.0,156.0,302.0,31.0,6.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,61.0,134.0,17.0,212.0,0.0,212.0,900.0,2.0,902.0,24.0,26.0,185.0,232.0,113.0,132.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,0.0,662.0,92.0,29.0,9.0,0.0,130.0,188.0,16.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,124.0,25.0,162.0,311.0,0.0,311.0,650.0,9.0,659.0,29.0
365,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,NKAC,New Kent Animal Control and Pound Facility,1,23124,AC,N,9.0,51.0,98.0,33.0,23.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,205.0,52.0,9.0,2.0,0.0,63.0,36.0,4.0,1.0,0.0,41.0,2.0,0.0,0.0,0.0,2.0,96.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,203.0,0.0,203.0,11.0,5.0,36.0,46.0,22.0,26.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,65.0,20.0,6.0,0.0,91.0,25.0,2.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,7.0,0.0,7.0,129.0,3.0,132.0,3.0
366,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,PAC,Powhatan Animal Control and Pound Facility,1,23139,AC,N,10.0,77.0,147.0,50.0,34.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,308.0,26.0,5.0,1.0,0.0,32.0,125.0,13.0,2.0,0.0,140.0,13.0,0.0,0.0,0.0,13.0,107.0,0.0,0.0,2.0,5.0,1.0,8.0,0.0,8.0,300.0,1.0,301.0,15.0,6.0,25.0,31.0,15.0,18.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,89.0,5.0,2.0,0.0,0.0,7.0,61.0,5.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,1.0,4.0,9.0,0.0,9.0,93.0,1.0,94.0,1.0
367,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,PTAC,Petersburg Animal Control and Pound Facility,1,23805,AC,N,28.0,184.0,353.0,118.0,81.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,0.0,736.0,110.0,20.0,4.0,0.0,134.0,185.0,19.0,4.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,66.0,144.0,18.0,228.0,0.0,228.0,722.0,5.0,727.0,21.0,8.0,126.0,158.0,77.0,90.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,451.0,31.0,9.0,3.0,0.0,43.0,86.0,8.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,75.0,15.0,98.0,188.0,0.0,188.0,329.0,17.0,346.0,9.0
368,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,BARK,Bandit's Adoption and Rescue of K9's,1,23005,AC,N,204.0,69.0,10.0,0.0,0.0,79.0,190.0,154.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,423.0,388.0,14.0,0.0,0.0,402.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,11.0,0.0,11.0,438.0,17.0,455.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,CPAC,Chesterfield Police Animal Control Unit,1,23832,AC,N,204.0,159.0,1222.0,322.0,125.0,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1829.0,1.0,1828.0,63.0,454.0,56.0,3.0,576.0,0.0,0.0,0.0,0.0,0.0,20.0,149.0,22.0,2.0,193.0,681.0,0.0,0.0,84.0,187.0,98.0,369.0,1.0,368.0,1818.0,69.0,1887.0,145.0,54.0,37.0,240.0,127.0,240.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,644.0,12.0,109.0,28.0,10.0,159.0,0.0,0.0,0.0,0.0,0.0,17.0,114.0,33.0,29.0,193.0,21.0,0.0,0.0,3.0,51.0,182.0,236.0,0.0,236.0,609.0,53.0,662.0,36.0
370,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,HAC,Hanover Animal Control,1,23005,AC,N,75.0,479.0,554.0,99.0,150.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1283.0,0.0,1283.0,70.0,87.0,35.0,0.0,192.0,96.0,87.0,11.0,1.0,195.0,2.0,3.0,2.0,0.0,7.0,726.0,0.0,0.0,9.0,2.0,175.0,186.0,0.0,186.0,1306.0,5.0,1311.0,47.0,32.0,213.0,805.0,91.0,134.0,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1244.0,0.0,1244.0,23.0,60.0,11.0,0.0,94.0,112.0,242.0,34.0,6.0,394.0,0.0,1.0,0.0,0.0,1.0,110.0,0.0,0.0,15.0,6.0,543.0,564.0,0.0,564.0,1163.0,93.0,1256.0,20.0
371,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,PGCAS,Prince George County Animal Services,1,23842,AC,N,40.0,159.0,304.0,100.0,76.0,639.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,645.0,197.0,36.0,6.0,0.0,239.0,102.0,10.0,2.0,0.0,114.0,2.0,0.0,0.0,0.0,2.0,130.0,0.0,0.0,36.0,79.0,10.0,125.0,0.0,125.0,610.0,5.0,615.0,70.0,31.0,163.0,210.0,102.0,117.0,592.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,593.0,0.0,593.0,162.0,49.0,17.0,0.0,228.0,97.0,8.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,76.0,15.0,100.0,191.0,0.0,191.0,536.0,13.0,549.0,75.0
372,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,HHS,Henrico Humane Society,1,23228,AG,N,55.0,111.0,30.0,63.0,6.0,210.0,144.0,34.0,0.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,390.0,255.0,25.0,79.0,0.0,359.0,10.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,381.0,2.0,383.0,62.0,107.0,154.0,70.0,27.0,6.0,257.0,52.0,11.0,2.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,322.0,260.0,60.0,20.0,0.0,340.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,347.0,14.0,361.0,68.0
373,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,RIDR,Ring Dog Rescue,1,23228,AG,N,39.0,0.0,25.0,0.0,0.0,25.0,6.0,53.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,90.0,2.0,92.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,RAL,Richmond Animal League,1,23236,AG,N,11.0,20.0,65.0,10.0,4.0,99.0,133.0,375.0,150.0,7.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,0.0,764.0,70.0,562.0,90.0,7.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,733.0,0.0,733.0,42.0,55.0,40.0,152.0,18.0,6.0,216.0,145.0,420.0,168.0,4.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,0.0,953.0,82.0,676.0,130.0,12.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,29.0,929.0,0.0,929.0,79.0
375,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,RACC,Richmond Animal Care & Control,1,23222,AC,N,99.0,1439.0,450.0,113.0,96.0,2098.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,8.0,2117.0,8.0,2109.0,388.0,146.0,36.0,10.0,580.0,176.0,83.0,4.0,2.0,265.0,105.0,76.0,8.0,3.0,192.0,417.0,0.0,0.0,9.0,59.0,502.0,570.0,8.0,562.0,2016.0,25.0,2041.0,167.0,54.0,777.0,522.0,41.0,164.0,1504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1505.0,1.0,1504.0,172.0,72.0,8.0,28.0,280.0,372.0,251.0,18.0,13.0,654.0,49.0,32.0,1.0,8.0,90.0,33.0,0.0,0.0,19.0,6.0,255.0,280.0,1.0,279.0,1336.0,75.0,1411.0,147.0
376,2013,RICHM,Greater Richmond,999,99999,South,VA,23220,1241312,57783,RSPCA,Richmond SPCA,1,23220,AG,Y,63.0,171.0,114.0,61.0,34.0,380.0,285.0,166.0,9.0,1.0,461.0,607.0,205.0,71.0,10.0,893.0,0.0,0.0,0.0,0.0,0.0,1734.0,0.0,1734.0,423.0,1044.0,171.0,68.0,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,1713.0,18.0,1731.0,66.0,112.0,343.0,183.0,34.0,11.0,571.0,469.0,564.0,10.0,1.0,1044.0,232.0,100.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,1947.0,0.0,1947.0,351.0,1396.0,74.0,38.0,1859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,1865.0,104.0,1969.0,90.0
377,2013,VERMO,Vermont (Entire State),999,99999,Northeast,VT,5403,626630,52578,ABRV,All Breed Rescue,1,5401,AG,N,24.0,27.0,2.0,4.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,22.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,275.0,216.0,3.0,7.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,232.0,1.0,233.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
